LSOA Code,population,old,median_age,male,male_pop,old_pop
E01004334,1593.00 ,245.00 ,34.70 ,759.00 ,0.48 ,0.15 
E01004335,1689.00 ,215.00 ,31.20 ,792.00 ,0.47 ,0.13 
E01004336,1830.00 ,217.00 ,32.10 ,927.00 ,0.51 ,0.12 
E01004337,1981.00 ,228.00 ,34.50 ,1004.00 ,0.51 ,0.12 
E01004338,1815.00 ,226.00 ,32.90 ,893.00 ,0.49 ,0.12 
E01004339,1916.00 ,176.00 ,33.90 ,980.00 ,0.51 ,0.09 
E01004340,1756.00 ,238.00 ,34.50 ,889.00 ,0.51 ,0.14 
E01004341,2125.00 ,302.00 ,32.80 ,1043.00 ,0.49 ,0.14 
E01004342,2404.00 ,256.00 ,34.10 ,1295.00 ,0.54 ,0.11 
E01004343,1876.00 ,325.00 ,38.10 ,930.00 ,0.50 ,0.17 
E01004344,1912.00 ,257.00 ,35.00 ,966.00 ,0.51 ,0.13 
E01004345,1933.00 ,257.00 ,35.50 ,953.00 ,0.49 ,0.13 
E01004346,1853.00 ,256.00 ,36.00 ,883.00 ,0.48 ,0.14 
E01004347,2202.00 ,258.00 ,35.50 ,1097.00 ,0.50 ,0.12 
E01004348,3065.00 ,291.00 ,33.90 ,1570.00 ,0.51 ,0.09 
E01004349,1517.00 ,353.00 ,38.50 ,726.00 ,0.48 ,0.23 
E01004350,1889.00 ,706.00 ,48.20 ,917.00 ,0.49 ,0.37 
E01004351,1612.00 ,486.00 ,45.60 ,785.00 ,0.49 ,0.30 
E01004352,1839.00 ,606.00 ,48.40 ,929.00 ,0.51 ,0.33 
E01004353,1794.00 ,529.00 ,47.90 ,864.00 ,0.48 ,0.29 
E01004354,1900.00 ,375.00 ,39.50 ,919.00 ,0.48 ,0.20 
E01004355,1652.00 ,337.00 ,38.20 ,824.00 ,0.50 ,0.20 
E01004356,1605.00 ,378.00 ,41.70 ,777.00 ,0.48 ,0.24 
E01004357,1557.00 ,397.00 ,44.10 ,744.00 ,0.48 ,0.25 
E01004358,1814.00 ,459.00 ,41.90 ,836.00 ,0.46 ,0.25 
E01004359,1697.00 ,418.00 ,43.50 ,851.00 ,0.50 ,0.25 
E01004360,1348.00 ,429.00 ,46.70 ,696.00 ,0.52 ,0.32 
E01004361,1284.00 ,319.00 ,43.50 ,652.00 ,0.51 ,0.25 
E01004362,1691.00 ,255.00 ,35.60 ,916.00 ,0.54 ,0.15 
E01004363,1576.00 ,279.00 ,36.40 ,807.00 ,0.51 ,0.18 
E01004364,1994.00 ,257.00 ,33.10 ,1055.00 ,0.53 ,0.13 
E01004365,2335.00 ,208.00 ,32.30 ,1222.00 ,0.52 ,0.09 
E01004366,2018.00 ,384.00 ,36.70 ,1069.00 ,0.53 ,0.19 
E01004367,1603.00 ,238.00 ,35.60 ,818.00 ,0.51 ,0.15 
E01004368,1979.00 ,291.00 ,34.80 ,1046.00 ,0.53 ,0.15 
E01004369,1858.00 ,146.00 ,33.00 ,950.00 ,0.51 ,0.08 
E01004370,2155.00 ,185.00 ,33.50 ,1106.00 ,0.51 ,0.09 
E01004371,1758.00 ,256.00 ,35.90 ,954.00 ,0.54 ,0.15 
E01004372,2027.00 ,157.00 ,33.40 ,1074.00 ,0.53 ,0.08 
E01004373,1995.00 ,229.00 ,33.40 ,1090.00 ,0.55 ,0.11 
E01004374,2075.00 ,275.00 ,34.00 ,1044.00 ,0.50 ,0.13 
E01004375,1979.00 ,216.00 ,34.60 ,982.00 ,0.50 ,0.11 
E01004376,2200.00 ,270.00 ,33.30 ,1148.00 ,0.52 ,0.12 
E01004377,1841.00 ,348.00 ,37.40 ,913.00 ,0.50 ,0.19 
E01004378,2020.00 ,308.00 ,35.50 ,1018.00 ,0.50 ,0.15 
E01004379,1776.00 ,278.00 ,36.80 ,862.00 ,0.49 ,0.16 
E01004380,1601.00 ,333.00 ,39.00 ,772.00 ,0.48 ,0.21 
E01004381,2047.00 ,327.00 ,37.30 ,1049.00 ,0.51 ,0.16 
E01004382,1752.00 ,207.00 ,31.90 ,823.00 ,0.47 ,0.12 
E01004383,1677.00 ,334.00 ,39.10 ,843.00 ,0.50 ,0.20 
E01004384,2107.00 ,465.00 ,39.10 ,1007.00 ,0.48 ,0.22 
E01004385,1434.00 ,285.00 ,37.00 ,666.00 ,0.46 ,0.20 
E01004386,1671.00 ,434.00 ,44.40 ,832.00 ,0.50 ,0.26 
E01004387,1431.00 ,372.00 ,46.30 ,688.00 ,0.48 ,0.26 
E01004388,1672.00 ,383.00 ,40.00 ,824.00 ,0.49 ,0.23 
E01004389,1778.00 ,411.00 ,39.10 ,871.00 ,0.49 ,0.23 
E01004390,1568.00 ,345.00 ,40.20 ,734.00 ,0.47 ,0.22 
E01004391,2075.00 ,249.00 ,34.80 ,1012.00 ,0.49 ,0.12 
E01004392,2542.00 ,247.00 ,34.60 ,1309.00 ,0.51 ,0.10 
E01004393,2161.00 ,288.00 ,30.60 ,1320.00 ,0.61 ,0.13 
E01004394,1894.00 ,265.00 ,36.00 ,958.00 ,0.51 ,0.14 
E01004395,1614.00 ,249.00 ,36.10 ,828.00 ,0.51 ,0.15 
E01004396,1912.00 ,243.00 ,34.80 ,991.00 ,0.52 ,0.13 
E01004397,2706.00 ,295.00 ,34.20 ,1365.00 ,0.50 ,0.11 
E01004398,1998.00 ,308.00 ,34.70 ,971.00 ,0.49 ,0.15 
E01004399,1805.00 ,263.00 ,31.70 ,838.00 ,0.46 ,0.15 
E01004400,1839.00 ,221.00 ,35.10 ,926.00 ,0.50 ,0.12 
E01004401,2436.00 ,220.00 ,34.20 ,1285.00 ,0.53 ,0.09 
E01004402,1874.00 ,295.00 ,36.20 ,950.00 ,0.51 ,0.16 
E01004403,2394.00 ,216.00 ,32.30 ,1192.00 ,0.50 ,0.09 
E01004404,3296.00 ,222.00 ,32.30 ,1638.00 ,0.50 ,0.07 
E01004405,1722.00 ,231.00 ,34.80 ,864.00 ,0.50 ,0.13 
E01004406,1908.00 ,176.00 ,34.50 ,970.00 ,0.51 ,0.09 
E01004407,2319.00 ,175.00 ,28.30 ,1200.00 ,0.52 ,0.08 
E01004408,1613.00 ,209.00 ,34.90 ,813.00 ,0.50 ,0.13 
E01004409,1688.00 ,277.00 ,36.10 ,857.00 ,0.51 ,0.16 
E01004410,1923.00 ,354.00 ,36.40 ,910.00 ,0.47 ,0.18 
E01004411,1806.00 ,214.00 ,34.30 ,904.00 ,0.50 ,0.12 
E01004412,1748.00 ,238.00 ,37.30 ,849.00 ,0.49 ,0.14 
E01004413,1577.00 ,412.00 ,44.90 ,767.00 ,0.49 ,0.26 
E01004414,1788.00 ,389.00 ,39.50 ,849.00 ,0.47 ,0.22 
E01004415,1614.00 ,371.00 ,40.10 ,794.00 ,0.49 ,0.23 
E01004416,1708.00 ,385.00 ,40.40 ,867.00 ,0.51 ,0.23 
E01004417,1797.00 ,448.00 ,40.40 ,907.00 ,0.50 ,0.25 
E01004418,1735.00 ,393.00 ,39.60 ,842.00 ,0.49 ,0.23 
E01004419,2526.00 ,335.00 ,34.60 ,1275.00 ,0.50 ,0.13 
E01004420,2163.00 ,286.00 ,35.80 ,1165.00 ,0.54 ,0.13 
E01004421,2291.00 ,485.00 ,37.20 ,1139.00 ,0.50 ,0.21 
E01004422,1991.00 ,306.00 ,35.90 ,1028.00 ,0.52 ,0.15 
E01004423,2093.00 ,350.00 ,35.50 ,1087.00 ,0.52 ,0.17 
E01004424,1941.00 ,245.00 ,34.30 ,996.00 ,0.51 ,0.13 
E01004425,2056.00 ,150.00 ,34.60 ,1034.00 ,0.50 ,0.07 
E01004426,1790.00 ,286.00 ,35.30 ,920.00 ,0.51 ,0.16 
E01004427,2134.00 ,158.00 ,34.60 ,1131.00 ,0.53 ,0.07 
E01004428,2035.00 ,252.00 ,33.40 ,964.00 ,0.47 ,0.12 
E01004429,2002.00 ,218.00 ,33.60 ,1001.00 ,0.50 ,0.11 
E01004430,2426.00 ,258.00 ,33.70 ,1279.00 ,0.53 ,0.11 
E01004432,1937.00 ,253.00 ,34.30 ,969.00 ,0.50 ,0.13 
E01004434,2036.00 ,270.00 ,33.50 ,1066.00 ,0.52 ,0.13 
E01004435,2371.00 ,263.00 ,32.20 ,1140.00 ,0.48 ,0.11 
E01004436,1933.00 ,288.00 ,35.30 ,992.00 ,0.51 ,0.15 
E01004437,2114.00 ,257.00 ,34.30 ,1147.00 ,0.54 ,0.12 
E01004438,2304.00 ,273.00 ,33.90 ,1269.00 ,0.55 ,0.12 
E01004439,1741.00 ,249.00 ,33.20 ,860.00 ,0.49 ,0.14 
E01004440,2350.00 ,257.00 ,33.80 ,1191.00 ,0.51 ,0.11 
E01004441,1716.00 ,300.00 ,36.90 ,897.00 ,0.52 ,0.17 
E01004442,1803.00 ,228.00 ,34.00 ,996.00 ,0.55 ,0.13 
E01004443,1907.00 ,251.00 ,33.60 ,930.00 ,0.49 ,0.13 
E01004444,2669.00 ,318.00 ,34.80 ,1316.00 ,0.49 ,0.12 
E01004445,1733.00 ,238.00 ,34.90 ,880.00 ,0.51 ,0.14 
E01004446,2072.00 ,263.00 ,35.70 ,1047.00 ,0.51 ,0.13 
E01004447,1863.00 ,259.00 ,36.20 ,965.00 ,0.52 ,0.14 
E01004448,1885.00 ,199.00 ,34.50 ,930.00 ,0.49 ,0.11 
E01004449,1866.00 ,289.00 ,33.50 ,919.00 ,0.49 ,0.15 
E01004450,1673.00 ,370.00 ,40.30 ,825.00 ,0.49 ,0.22 
E01004451,1886.00 ,416.00 ,39.50 ,906.00 ,0.48 ,0.22 
E01004452,1901.00 ,406.00 ,39.20 ,943.00 ,0.50 ,0.21 
E01004453,1760.00 ,299.00 ,36.20 ,886.00 ,0.50 ,0.17 
E01004454,1953.00 ,364.00 ,36.60 ,950.00 ,0.49 ,0.19 
E01004455,1729.00 ,307.00 ,36.50 ,855.00 ,0.49 ,0.18 
E01004456,1656.00 ,308.00 ,35.10 ,749.00 ,0.45 ,0.19 
E01004457,1852.00 ,206.00 ,35.70 ,968.00 ,0.52 ,0.11 
E01004458,2041.00 ,276.00 ,35.90 ,993.00 ,0.49 ,0.14 
E01004459,1669.00 ,189.00 ,32.30 ,767.00 ,0.46 ,0.11 
E01004460,1876.00 ,212.00 ,35.80 ,979.00 ,0.52 ,0.11 
E01004461,2829.00 ,355.00 ,33.30 ,1383.00 ,0.49 ,0.13 
E01004462,2034.00 ,245.00 ,35.70 ,1012.00 ,0.50 ,0.12 
E01004463,2066.00 ,167.00 ,34.40 ,1043.00 ,0.50 ,0.08 
E01004464,1586.00 ,149.00 ,32.50 ,773.00 ,0.49 ,0.09 
E01004465,1550.00 ,247.00 ,36.30 ,778.00 ,0.50 ,0.16 
E01004466,1634.00 ,231.00 ,36.90 ,775.00 ,0.47 ,0.14 
E01004467,2397.00 ,282.00 ,33.70 ,1177.00 ,0.49 ,0.12 
E01004468,1698.00 ,319.00 ,37.50 ,841.00 ,0.50 ,0.19 
E01004469,1775.00 ,212.00 ,33.40 ,874.00 ,0.49 ,0.12 
E01004470,1477.00 ,200.00 ,35.60 ,729.00 ,0.49 ,0.14 
E01004471,1865.00 ,254.00 ,34.60 ,866.00 ,0.46 ,0.14 
E01004472,1852.00 ,222.00 ,33.80 ,897.00 ,0.48 ,0.12 
E01004473,1815.00 ,207.00 ,32.80 ,838.00 ,0.46 ,0.11 
E01004474,1947.00 ,120.00 ,31.40 ,858.00 ,0.44 ,0.06 
E01004475,1487.00 ,171.00 ,32.90 ,712.00 ,0.48 ,0.11 
E01004476,1978.00 ,199.00 ,32.10 ,978.00 ,0.49 ,0.10 
E01004477,1692.00 ,275.00 ,35.40 ,871.00 ,0.51 ,0.16 
E01004478,1687.00 ,198.00 ,35.70 ,803.00 ,0.48 ,0.12 
E01004479,1671.00 ,237.00 ,34.70 ,804.00 ,0.48 ,0.14 
E01004480,1819.00 ,163.00 ,30.70 ,831.00 ,0.46 ,0.09 
E01004481,1557.00 ,152.00 ,31.60 ,722.00 ,0.46 ,0.10 
E01004482,1615.00 ,227.00 ,33.50 ,733.00 ,0.45 ,0.14 
E01004483,2033.00 ,163.00 ,33.00 ,983.00 ,0.48 ,0.08 
E01004484,1421.00 ,162.00 ,31.70 ,649.00 ,0.46 ,0.11 
E01004485,1597.00 ,250.00 ,33.30 ,725.00 ,0.45 ,0.16 
E01004486,1316.00 ,198.00 ,32.40 ,630.00 ,0.48 ,0.15 
E01004487,1480.00 ,218.00 ,34.60 ,692.00 ,0.47 ,0.15 
E01004488,1409.00 ,171.00 ,34.30 ,659.00 ,0.47 ,0.12 
E01004489,1398.00 ,164.00 ,34.00 ,664.00 ,0.47 ,0.12 
E01004490,1567.00 ,173.00 ,34.30 ,707.00 ,0.45 ,0.11 
E01004491,2980.00 ,194.00 ,30.00 ,1347.00 ,0.45 ,0.07 
E01004492,1672.00 ,172.00 ,35.00 ,802.00 ,0.48 ,0.10 
E01004493,1981.00 ,237.00 ,34.60 ,959.00 ,0.48 ,0.12 
E01004494,1706.00 ,203.00 ,34.30 ,781.00 ,0.46 ,0.12 
E01004495,1480.00 ,185.00 ,33.60 ,684.00 ,0.46 ,0.13 
E01004496,1964.00 ,167.00 ,33.70 ,933.00 ,0.48 ,0.09 
E01004497,1434.00 ,190.00 ,35.30 ,649.00 ,0.45 ,0.13 
E01004498,1621.00 ,154.00 ,33.30 ,680.00 ,0.42 ,0.10 
E01004499,1581.00 ,192.00 ,33.70 ,749.00 ,0.47 ,0.12 
E01004500,1956.00 ,326.00 ,35.20 ,907.00 ,0.46 ,0.17 
E01004501,1553.00 ,257.00 ,36.30 ,713.00 ,0.46 ,0.17 
E01004502,1717.00 ,246.00 ,36.40 ,823.00 ,0.48 ,0.14 
E01004503,1703.00 ,254.00 ,35.80 ,811.00 ,0.48 ,0.15 
E01004504,1517.00 ,233.00 ,35.80 ,740.00 ,0.49 ,0.15 
E01004505,1731.00 ,351.00 ,38.80 ,864.00 ,0.50 ,0.20 
E01004506,2135.00 ,312.00 ,34.70 ,1023.00 ,0.48 ,0.15 
E01004507,2325.00 ,271.00 ,34.40 ,1088.00 ,0.47 ,0.12 
E01004508,2449.00 ,254.00 ,32.80 ,1252.00 ,0.51 ,0.10 
E01004509,2549.00 ,239.00 ,32.90 ,1261.00 ,0.49 ,0.09 
E01004510,2231.00 ,225.00 ,33.60 ,1103.00 ,0.49 ,0.10 
E01004511,1517.00 ,132.00 ,33.60 ,744.00 ,0.49 ,0.09 
E01004512,1492.00 ,206.00 ,36.10 ,732.00 ,0.49 ,0.14 
E01004513,1879.00 ,221.00 ,34.30 ,891.00 ,0.47 ,0.12 
E01004514,1773.00 ,187.00 ,34.30 ,880.00 ,0.50 ,0.11 
E01004515,1778.00 ,189.00 ,33.40 ,879.00 ,0.49 ,0.11 
E01004516,1845.00 ,302.00 ,34.80 ,911.00 ,0.49 ,0.16 
E01004517,2431.00 ,232.00 ,34.10 ,1189.00 ,0.49 ,0.10 
E01004518,1820.00 ,285.00 ,38.10 ,857.00 ,0.47 ,0.16 
E01004519,1790.00 ,301.00 ,36.20 ,874.00 ,0.49 ,0.17 
E01004520,1386.00 ,207.00 ,34.30 ,660.00 ,0.48 ,0.15 
E01004521,2299.00 ,259.00 ,34.30 ,1154.00 ,0.50 ,0.11 
E01004522,1711.00 ,173.00 ,35.10 ,853.00 ,0.50 ,0.10 
E01004523,1824.00 ,403.00 ,38.20 ,891.00 ,0.49 ,0.22 
E01004524,1933.00 ,315.00 ,36.00 ,875.00 ,0.45 ,0.16 
E01004525,1940.00 ,158.00 ,31.60 ,937.00 ,0.48 ,0.08 
E01004526,1863.00 ,171.00 ,31.90 ,894.00 ,0.48 ,0.09 
E01004527,1564.00 ,229.00 ,33.30 ,719.00 ,0.46 ,0.15 
E01004528,1699.00 ,250.00 ,35.10 ,818.00 ,0.48 ,0.15 
E01004529,2232.00 ,232.00 ,34.10 ,1009.00 ,0.45 ,0.10 
E01004530,1867.00 ,244.00 ,34.50 ,937.00 ,0.50 ,0.13 
E01004531,1723.00 ,228.00 ,33.50 ,764.00 ,0.44 ,0.13 
E01004532,1450.00 ,177.00 ,34.30 ,638.00 ,0.44 ,0.12 
E01004533,1307.00 ,197.00 ,34.00 ,595.00 ,0.46 ,0.15 
E01004534,1883.00 ,205.00 ,31.30 ,874.00 ,0.46 ,0.11 
E01004535,1781.00 ,166.00 ,29.90 ,860.00 ,0.48 ,0.09 
E01004536,2699.00 ,167.00 ,29.00 ,1343.00 ,0.50 ,0.06 
E01004537,1905.00 ,241.00 ,32.80 ,830.00 ,0.44 ,0.13 
E01004538,2223.00 ,297.00 ,33.10 ,1072.00 ,0.48 ,0.13 
E01004539,2138.00 ,266.00 ,33.00 ,1039.00 ,0.49 ,0.12 
E01004540,2080.00 ,287.00 ,35.20 ,981.00 ,0.47 ,0.14 
E01004541,1599.00 ,336.00 ,35.60 ,726.00 ,0.45 ,0.21 
E01004542,1646.00 ,265.00 ,35.00 ,761.00 ,0.46 ,0.16 
E01004543,1694.00 ,219.00 ,33.70 ,776.00 ,0.46 ,0.13 
E01004544,1478.00 ,197.00 ,34.00 ,680.00 ,0.46 ,0.13 
E01004545,1731.00 ,178.00 ,32.40 ,760.00 ,0.44 ,0.10 
E01004546,1473.00 ,158.00 ,32.20 ,658.00 ,0.45 ,0.11 
E01004547,1438.00 ,345.00 ,39.10 ,613.00 ,0.43 ,0.24 
E01004548,1992.00 ,212.00 ,33.50 ,939.00 ,0.47 ,0.11 
E01004549,1657.00 ,256.00 ,36.00 ,799.00 ,0.48 ,0.15 
E01004550,1525.00 ,351.00 ,36.00 ,700.00 ,0.46 ,0.23 
E01004551,1788.00 ,148.00 ,32.60 ,941.00 ,0.53 ,0.08 
E01004552,2338.00 ,138.00 ,31.10 ,1123.00 ,0.48 ,0.06 
E01004553,1896.00 ,188.00 ,34.40 ,981.00 ,0.52 ,0.10 
E01004554,1813.00 ,188.00 ,34.50 ,923.00 ,0.51 ,0.10 
E01004555,1799.00 ,204.00 ,35.30 ,901.00 ,0.50 ,0.11 
E01004556,1905.00 ,180.00 ,34.50 ,964.00 ,0.51 ,0.09 
E01004557,1765.00 ,195.00 ,34.50 ,875.00 ,0.50 ,0.11 
E01004558,1959.00 ,198.00 ,34.70 ,940.00 ,0.48 ,0.10 
E01004559,1470.00 ,185.00 ,35.40 ,719.00 ,0.49 ,0.13 
E01004560,2184.00 ,295.00 ,34.80 ,1052.00 ,0.48 ,0.14 
E01004562,2900.00 ,381.00 ,33.00 ,1388.00 ,0.48 ,0.13 
E01004563,2285.00 ,246.00 ,32.70 ,1113.00 ,0.49 ,0.11 
E01004564,1800.00 ,183.00 ,33.00 ,788.00 ,0.44 ,0.10 
E01004565,1704.00 ,188.00 ,32.20 ,781.00 ,0.46 ,0.11 
E01004566,1739.00 ,267.00 ,34.20 ,805.00 ,0.46 ,0.15 
E01004567,2477.00 ,221.00 ,32.70 ,1145.00 ,0.46 ,0.09 
E01004568,1821.00 ,154.00 ,23.30 ,799.00 ,0.44 ,0.08 
E01004569,2543.00 ,348.00 ,28.10 ,1147.00 ,0.45 ,0.14 
E01004570,1914.00 ,259.00 ,31.80 ,959.00 ,0.50 ,0.14 
E01004571,2112.00 ,234.00 ,30.80 ,1058.00 ,0.50 ,0.11 
E01004572,1966.00 ,311.00 ,32.90 ,934.00 ,0.48 ,0.16 
E01004573,1766.00 ,270.00 ,36.40 ,875.00 ,0.50 ,0.15 
E01004574,1910.00 ,170.00 ,26.50 ,861.00 ,0.45 ,0.09 
E01004575,1787.00 ,428.00 ,37.40 ,873.00 ,0.49 ,0.24 
E01004576,1604.00 ,206.00 ,33.00 ,826.00 ,0.51 ,0.13 
E01004577,2048.00 ,321.00 ,34.50 ,989.00 ,0.48 ,0.16 
E01004579,1740.00 ,281.00 ,37.60 ,850.00 ,0.49 ,0.16 
E01004580,2161.00 ,241.00 ,31.90 ,1010.00 ,0.47 ,0.11 
E01004581,1904.00 ,357.00 ,35.20 ,896.00 ,0.47 ,0.19 
E01004582,2337.00 ,517.00 ,39.00 ,1186.00 ,0.51 ,0.22 
E01004583,1937.00 ,498.00 ,40.00 ,938.00 ,0.48 ,0.26 
E01004584,1802.00 ,216.00 ,32.90 ,841.00 ,0.47 ,0.12 
E01004585,2034.00 ,223.00 ,32.50 ,969.00 ,0.48 ,0.11 
E01004586,2053.00 ,126.00 ,31.80 ,983.00 ,0.48 ,0.06 
E01004587,2004.00 ,180.00 ,33.60 ,999.00 ,0.50 ,0.09 
E01004588,2021.00 ,177.00 ,32.00 ,1014.00 ,0.50 ,0.09 
E01004589,1918.00 ,163.00 ,32.80 ,1018.00 ,0.53 ,0.08 
E01004590,1928.00 ,354.00 ,36.50 ,931.00 ,0.48 ,0.18 
E01004591,1962.00 ,217.00 ,32.90 ,967.00 ,0.49 ,0.11 
E01004592,1725.00 ,306.00 ,36.00 ,796.00 ,0.46 ,0.18 
E01004593,1834.00 ,232.00 ,35.20 ,829.00 ,0.45 ,0.13 
E01004594,1603.00 ,284.00 ,37.50 ,750.00 ,0.47 ,0.18 
E01004595,1804.00 ,217.00 ,35.10 ,833.00 ,0.46 ,0.12 
E01004596,1608.00 ,235.00 ,37.20 ,759.00 ,0.47 ,0.15 
E01004597,1838.00 ,232.00 ,36.20 ,843.00 ,0.46 ,0.13 
E01004598,1971.00 ,157.00 ,33.80 ,950.00 ,0.48 ,0.08 
E01004599,1640.00 ,244.00 ,36.90 ,749.00 ,0.46 ,0.15 
E01004600,2636.00 ,240.00 ,33.20 ,1259.00 ,0.48 ,0.09 
E01004601,2362.00 ,299.00 ,35.30 ,1175.00 ,0.50 ,0.13 
E01004602,1684.00 ,189.00 ,33.80 ,760.00 ,0.45 ,0.11 
E01004604,1626.00 ,310.00 ,38.80 ,764.00 ,0.47 ,0.19 
E01004605,1772.00 ,387.00 ,39.40 ,814.00 ,0.46 ,0.22 
E01004606,1675.00 ,209.00 ,34.70 ,810.00 ,0.48 ,0.12 
E01004607,1799.00 ,290.00 ,36.40 ,826.00 ,0.46 ,0.16 
E01004608,1716.00 ,283.00 ,36.10 ,817.00 ,0.48 ,0.16 
E01004609,2056.00 ,244.00 ,33.10 ,956.00 ,0.46 ,0.12 
E01004610,1953.00 ,311.00 ,33.10 ,993.00 ,0.51 ,0.16 
E01004611,1583.00 ,263.00 ,34.20 ,735.00 ,0.46 ,0.17 
E01004612,1667.00 ,252.00 ,33.50 ,761.00 ,0.46 ,0.15 
E01004613,1522.00 ,235.00 ,33.40 ,688.00 ,0.45 ,0.15 
E01004614,2243.00 ,251.00 ,32.40 ,960.00 ,0.43 ,0.11 
E01004615,1800.00 ,223.00 ,33.00 ,865.00 ,0.48 ,0.12 
E01004616,2258.00 ,192.00 ,30.20 ,1051.00 ,0.47 ,0.09 
E01004617,1992.00 ,182.00 ,30.40 ,928.00 ,0.47 ,0.09 
E01004618,1500.00 ,242.00 ,33.00 ,710.00 ,0.47 ,0.16 
E01004619,1458.00 ,199.00 ,35.30 ,695.00 ,0.48 ,0.14 
E01004620,1765.00 ,214.00 ,34.80 ,865.00 ,0.49 ,0.12 
E01004621,1687.00 ,211.00 ,34.60 ,811.00 ,0.48 ,0.13 
E01004622,2163.00 ,202.00 ,35.90 ,1556.00 ,0.72 ,0.09 
E01004623,1799.00 ,207.00 ,34.30 ,834.00 ,0.46 ,0.12 
E01004624,1533.00 ,214.00 ,34.80 ,690.00 ,0.45 ,0.14 
E01004625,1422.00 ,308.00 ,42.20 ,691.00 ,0.49 ,0.22 
E01004626,1925.00 ,252.00 ,36.70 ,943.00 ,0.49 ,0.13 
E01004627,1721.00 ,219.00 ,35.20 ,821.00 ,0.48 ,0.13 
E01004628,2340.00 ,301.00 ,36.20 ,1201.00 ,0.51 ,0.13 
E01004629,1593.00 ,335.00 ,38.50 ,777.00 ,0.49 ,0.21 
E01004630,1807.00 ,216.00 ,34.10 ,812.00 ,0.45 ,0.12 
E01004631,1625.00 ,233.00 ,35.20 ,757.00 ,0.47 ,0.14 
E01004632,1506.00 ,224.00 ,35.20 ,673.00 ,0.45 ,0.15 
E01004633,1545.00 ,204.00 ,32.70 ,725.00 ,0.47 ,0.13 
E01004634,1447.00 ,246.00 ,36.00 ,671.00 ,0.46 ,0.17 
E01004635,1557.00 ,263.00 ,36.20 ,734.00 ,0.47 ,0.17 
E01004636,1585.00 ,220.00 ,36.70 ,764.00 ,0.48 ,0.14 
E01004637,1477.00 ,247.00 ,36.10 ,721.00 ,0.49 ,0.17 
E01004638,1482.00 ,346.00 ,43.90 ,709.00 ,0.48 ,0.23 
E01004639,1725.00 ,320.00 ,35.20 ,846.00 ,0.49 ,0.19 
E01004640,1734.00 ,328.00 ,37.00 ,816.00 ,0.47 ,0.19 
E01004641,1930.00 ,413.00 ,40.50 ,932.00 ,0.48 ,0.21 
E01004642,2272.00 ,355.00 ,34.70 ,1047.00 ,0.46 ,0.16 
E01004643,2415.00 ,374.00 ,35.20 ,1134.00 ,0.47 ,0.15 
E01004644,2487.00 ,454.00 ,38.60 ,1205.00 ,0.48 ,0.18 
E01004645,2152.00 ,397.00 ,35.40 ,1042.00 ,0.48 ,0.18 
E01004646,2135.00 ,330.00 ,38.00 ,1107.00 ,0.52 ,0.15 
E01004647,2033.00 ,500.00 ,40.90 ,989.00 ,0.49 ,0.25 
E01004648,2880.00 ,477.00 ,36.60 ,1443.00 ,0.50 ,0.17 
E01004649,2341.00 ,409.00 ,36.00 ,1182.00 ,0.50 ,0.17 
E01004650,2767.00 ,409.00 ,36.10 ,1411.00 ,0.51 ,0.15 
E01004651,2788.00 ,446.00 ,36.00 ,1409.00 ,0.51 ,0.16 
E01004652,2104.00 ,274.00 ,33.50 ,1041.00 ,0.49 ,0.13 
E01004653,2093.00 ,384.00 ,39.40 ,1011.00 ,0.48 ,0.18 
E01004654,2825.00 ,406.00 ,36.50 ,1481.00 ,0.52 ,0.14 
E01004656,2439.00 ,377.00 ,36.60 ,1287.00 ,0.53 ,0.15 
E01004657,1728.00 ,354.00 ,40.10 ,961.00 ,0.56 ,0.20 
E01004658,1809.00 ,208.00 ,29.70 ,956.00 ,0.53 ,0.11 
E01004659,2228.00 ,314.00 ,32.70 ,1074.00 ,0.48 ,0.14 
E01004660,2451.00 ,366.00 ,33.30 ,1240.00 ,0.51 ,0.15 
E01004661,2476.00 ,307.00 ,34.50 ,1437.00 ,0.58 ,0.12 
E01004662,2189.00 ,334.00 ,34.00 ,1178.00 ,0.54 ,0.15 
E01004663,1790.00 ,437.00 ,40.30 ,915.00 ,0.51 ,0.24 
E01004665,1743.00 ,309.00 ,35.50 ,841.00 ,0.48 ,0.18 
E01004666,1194.00 ,327.00 ,44.80 ,573.00 ,0.48 ,0.27 
E01004667,1721.00 ,324.00 ,38.70 ,903.00 ,0.52 ,0.19 
E01004668,1634.00 ,325.00 ,36.30 ,771.00 ,0.47 ,0.20 
E01004669,1820.00 ,326.00 ,36.30 ,913.00 ,0.50 ,0.18 
E01004670,2927.00 ,615.00 ,34.90 ,1411.00 ,0.48 ,0.21 
E01004674,2238.00 ,412.00 ,35.50 ,1089.00 ,0.49 ,0.18 
E01004675,2496.00 ,421.00 ,36.10 ,1240.00 ,0.50 ,0.17 
E01004676,1832.00 ,214.00 ,34.90 ,943.00 ,0.51 ,0.12 
E01004677,1956.00 ,312.00 ,36.90 ,993.00 ,0.51 ,0.16 
E01004678,2070.00 ,251.00 ,34.60 ,1055.00 ,0.51 ,0.12 
E01004679,2371.00 ,332.00 ,36.20 ,1151.00 ,0.49 ,0.14 
E01004680,1509.00 ,399.00 ,41.50 ,755.00 ,0.50 ,0.26 
E01004681,2399.00 ,289.00 ,34.40 ,1282.00 ,0.53 ,0.12 
